@relation 'KDDTrain'
@attribute 'duration' real
@attribute 'protocol_type' {'tcp','udp', 'icmp'} 
@attribute 'service' {'aol', 'auth', 'bgp', 'courier', 'csnet_ns', 'ctf', 'daytime', 'discard', 'domain', 'domain_u', 'echo', 'eco_i', 'ecr_i', 'efs', 'exec', 'finger', 'ftp', 'ftp_data', 'gopher', 'harvest', 'hostnames', 'http', 'http_2784', 'http_443', 'http_8001', 'imap4', 'IRC', 'iso_tsap', 'klogin', 'kshell', 'ldap', 'link', 'login', 'mtp', 'name', 'netbios_dgm', 'netbios_ns', 'netbios_ssn', 'netstat', 'nnsp', 'nntp', 'ntp_u', 'other', 'pm_dump', 'pop_2', 'pop_3', 'printer', 'private', 'red_i', 'remote_job', 'rje', 'shell', 'smtp', 'sql_net', 'ssh', 'sunrpc', 'supdup', 'systat', 'telnet', 'tftp_u', 'tim_i', 'time', 'urh_i', 'urp_i', 'uucp', 'uucp_path', 'vmnet', 'whois', 'X11', 'Z39_50'} 
@attribute 'flag' { 'OTH', 'REJ', 'RSTO', 'RSTOS0', 'RSTR', 'S0', 'S1', 'S2', 'S3', 'SF', 'SH' }
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'land' {'0', '1'}
@attribute 'wrong_fragment' real
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'num_failed_logins' real
@attribute 'logged_in' {'0', '1'}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'su_attempted' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'num_shells' real
@attribute 'num_access_files' real
@attribute 'num_outbound_cmds' real
@attribute 'is_host_login' {'0', '1'}
@attribute 'is_guest_login' {'0', '1'}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute @class@ {normal, anomaly}
@data
792,tcp,http,RSTR,61504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0.03,0.03,0.97,0.97,1.00,0.00,0.00,255,253,0.99,0.01,0.00,0.00,0.01,0.01,0.63,0.63,anomaly
0,tcp,http,SF,305,12725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.00,0.00,0.00,0.33,1.00,0.00,0.50,3,255,1.00,0.00,0.33,0.08,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,330,13629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,255,1.00,0.00,0.06,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3,0.00,0.00,1.00,1.00,0.03,0.07,0.00,255,3,0.01,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.00,0.12,1.00,0.82,1.00,0.00,0.94,255,13,0.05,0.03,0.00,0.00,0.00,0.00,0.12,0.77,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,17,0.00,0.00,1.00,1.00,0.13,0.06,0.00,255,17,0.07,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,http,SF,241,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,43,255,1.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,normal
0,tcp,smtp,SF,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,239,189,0.74,0.02,0.00,0.01,0.00,0.00,0.01,0.01,normal
0,tcp,http,SF,220,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,71,114,1.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,normal
6,tcp,smtp,SF,14987,1359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,242,173,0.68,0.03,0.00,0.01,0.00,0.00,0.07,0.00,normal
0,tcp,telnet,SF,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,72,0.28,0.02,0.00,0.00,0.00,0.00,0.01,0.04,anomaly
0,tcp,http,SF,330,28334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,21,255,1.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0.00,0.00,1.00,1.00,0.01,0.06,0.00,255,2,0.01,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,http,SF,163,20554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,90,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.80,0.80,0.20,0.20,1.00,0.00,0.00,255,244,0.96,0.01,0.00,0.00,0.07,0.07,0.56,0.59,anomaly
0,tcp,http,SF,160,4265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,251,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,normal
5,tcp,imap4,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.33,1.00,0.00,118,52,0.19,0.04,0.01,0.04,0.00,0.00,0.16,0.56,anomaly
0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4,164,1.00,0.00,1.00,0.25,0.00,0.00,0.00,0.00,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,5,0.00,0.00,1.00,1.00,0.02,0.06,0.00,255,5,0.02,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,http,SF,297,747,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,4,255,1.00,0.00,0.25,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,213,22929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30,255,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,323,2745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,248,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,215,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,3,255,1.00,0.00,0.33,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,5,1.00,1.00,0.00,0.00,0.03,0.11,0.00,255,5,0.02,0.09,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
0,tcp,http,SF,237,6356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0.00,0.00,0.00,0.00,1.00,0.00,0.09,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,261,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,259,941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,3,1.00,1.00,0.00,0.00,0.01,0.06,0.00,255,3,0.01,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
0,tcp,login,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,20,0.00,0.00,1.00,1.00,0.13,0.06,0.00,255,20,0.08,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
805,tcp,http,RSTR,74024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.00,0.00,1.00,1.00,1.00,0.00,0.00,248,245,0.99,0.01,0.00,0.00,0.00,0.00,0.09,0.09,anomaly
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.00,0.00,1.00,1.00,1.00,0.00,1.00,90,61,0.27,0.06,0.01,0.03,0.00,0.00,0.91,1.00,anomaly
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,40,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,anomaly
0,tcp,http,SF,183,11200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
684,tcp,telnet,SF,2715,13392,0,0,0,1,1,1,8,0,0,3,5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,14,0.05,0.71,0.00,0.00,0.00,0.00,0.68,0.07,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.15,0.00,0.85,1.00,0.00,1.00,0.00,255,1,0.00,0.90,0.00,0.00,0.14,0.00,0.86,1.00,anomaly
0,tcp,http,SF,206,3126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,295,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
1,tcp,smtp,SF,832,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,142,88,0.09,0.70,0.01,0.02,0.01,0.00,0.78,0.01,normal
0,tcp,http,SF,337,481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,35,0.00,0.00,0.00,0.00,1.00,0.00,0.06,34,255,1.00,0.00,0.03,0.04,0.00,0.00,0.00,0.00,normal
23,tcp,ftp,SF,227,766,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,295,487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.00,0.00,0.00,0.00,1.00,0.00,0.33,7,251,1.00,0.00,0.14,0.02,0.00,0.00,0.00,0.00,normal
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.50,1.00,0.50,0.00,0.50,1.00,0.00,255,124,0.49,0.47,0.00,0.00,0.38,0.77,0.46,0.02,anomaly
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,17,1.00,1.00,0.00,0.00,0.12,0.06,0.00,255,17,0.07,0.07,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0.00,0.00,0.00,0.00,1.00,0.00,0.14,10,72,1.00,0.00,1.00,0.04,0.00,0.00,0.00,0.00,normal
282,tcp,ftp,SF,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,27,0.11,0.03,0.00,0.00,0.47,0.00,0.02,0.00,anomaly
0,tcp,http,SF,268,6032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,20,0.00,0.00,0.00,0.00,1.00,0.00,0.20,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
4,tcp,telnet,SF,24,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0.00,0.00,0.75,0.50,0.50,0.75,0.50,81,84,0.33,0.06,0.01,0.02,0.00,0.00,0.88,0.69,anomaly
0,tcp,http,SF,231,6459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,255,1.00,0.00,0.14,0.02,0.00,0.00,0.00,0.00,normal
1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.00,0.00,1.00,1.00,0.33,1.00,1.00,55,43,0.25,0.09,0.02,0.05,0.02,0.00,0.84,0.98,anomaly
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,19,1.00,0.00,1.00,0.16,0.00,0.00,0.00,0.00,anomaly
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,5,0.02,0.71,0.00,0.00,0.00,0.00,0.02,1.00,normal
0,tcp,http,SF,238,2936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,334,10351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,241,1.00,0.00,0.17,0.05,0.00,0.00,0.00,0.00,normal
0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,7,0.00,0.00,1.00,1.00,0.03,0.07,0.00,255,7,0.03,0.07,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.01,0.00,0.97,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.00,0.00,0.00,0.00,0.99,1.00,anomaly
1,tcp,smtp,SF,1057,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,80,187,0.90,0.05,0.01,0.01,0.00,0.00,0.00,0.01,normal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.49,0.49,0.49,0.49,anomaly
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,228,0.89,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,udp,domain_u,SF,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.00,0.00,0.00,0.00,1.00,0.00,0.30,255,247,0.97,0.01,0.00,0.00,0.00,0.00,0.02,0.00,normal
0,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,161,128,0.50,0.02,0.01,0.02,0.00,0.00,0.84,0.55,anomaly
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,3,0.00,0.00,1.00,1.00,0.02,0.06,0.00,255,3,0.01,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,http,SF,296,2226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,1,0.06,0.00,0.94,1.00,0.00,1.00,0.00,255,1,0.00,1.00,0.01,0.00,0.06,0.00,0.94,1.00,anomaly
0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0.00,0.00,0.00,0.00,1.00,0.00,0.27,59,59,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,15,1.00,1.00,0.00,0.00,0.06,0.07,0.00,255,15,0.06,0.08,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
4,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,27,1.00,0.00,0.04,0.07,0.00,0.00,0.00,0.00,anomaly
282,tcp,ftp,SF,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,241,84,0.35,0.03,0.00,0.00,0.00,0.00,0.00,0.00,anomaly
0,tcp,http,SF,292,3033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39,255,1.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,172,652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,226,224,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,anomaly
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,0.00,0.00,0.00,0.00,1.00,0.00,0.04,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,338,3040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0.00,0.00,0.00,0.00,1.00,0.00,0.12,7,7,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,242,267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,228,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,17,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,17,0.07,0.07,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,229,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,anomaly
0,tcp,http,SF,408,9079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6,255,1.00,0.00,0.17,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,251,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,252,0.99,0.01,0.00,0.00,0.01,0.01,0.05,0.05,normal
0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,105,0.41,0.03,0.00,0.00,0.11,0.28,0.11,0.12,anomaly
282,tcp,ftp,SF,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,22,0.09,0.02,0.00,0.00,0.53,0.00,0.02,0.00,anomaly
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,1.00,1.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.45,0.45,0.53,0.53,anomaly
0,tcp,http,SF,211,4408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,15,255,1.00,0.00,0.07,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,15,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,15,0.06,0.06,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,252,250,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,211,22811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13,255,1.00,0.00,0.08,0.02,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,331,3103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,53,255,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,230,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
5,tcp,ftp,SF,94,333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27,20,0.74,0.11,0.04,0.00,0.00,0.00,0.00,0.00,anomaly
0,tcp,http,SF,213,2896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,25,0.00,0.00,0.00,0.00,1.00,0.00,0.08,23,255,1.00,0.00,0.04,0.03,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,225,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,300,985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,231,255,1.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,258,18718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,18,0.00,0.00,1.00,1.00,0.07,0.06,0.00,255,18,0.07,0.06,0.00,0.00,0.00,0.00,1.00,1.00,anomaly
0,tcp,http,SF,299,1120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,111,1.00,0.00,0.12,0.05,0.00,0.00,0.00,0.00,normal
0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,0.00,0.00,0.00,0.00,0.01,0.98,0.00,255,1,0.00,0.89,1.00,0.00,0.00,0.00,0.00,0.00,anomaly
280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,26,1.00,0.00,1.00,0.19,0.00,0.04,0.00,0.00,anomaly
0,tcp,http,SF,331,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.00,0.00,0.33,1.00,0.33,0.67,0.00,255,1,0.00,0.05,0.04,0.00,0.00,0.00,0.03,1.00,anomaly
0,tcp,http,SF,259,1175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,41,255,1.00,0.00,0.02,0.03,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,287,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,194,255,1.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,normal
5,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,248,0.97,0.01,0.00,0.00,0.00,0.00,0.00,0.00,anomaly
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,1.00,1.00,0.00,0.00,0.24,0.14,0.00,255,48,0.19,0.03,0.02,0.00,0.81,0.98,0.02,0.00,anomaly
1,tcp,smtp,SF,1366,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,1.00,0.00,1.00,114,127,0.93,0.03,0.01,0.02,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,306,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,227,0.89,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal
0,tcp,http,SF,292,2278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20,177,1.00,0.00,0.05,0.07,0.00,0.00,0.00,0.00,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,14,1.00,1.00,0.00,0.00,0.08,0.08,0.00,255,14,0.05,0.08,0.00,0.00,1.00,1.00,0.00,0.00,anomaly
